id,osm_id,lat,lon
55,26022577,46.5395949,24.5758649
56,26022585,46.5404600,24.5816920
57,26022587,46.5396406,24.5852583
58,26022597,46.5362670,24.5946760
59,26022607,46.5335398,24.5896108
60,26022613,46.5337668,24.5899031
61,26022622,46.5351586,24.5940698
62,26022627,46.5363861,24.5980424
63,26022636,46.5375036,24.6015180
64,26292965,46.5526719,24.5674487
65,26293004,46.5375427,24.5540139
66,26293005,46.5367431,24.5531239
67,26293007,46.5358390,24.5518006
68,27510409,46.5462545,24.5641849
69,27510412,46.5462401,24.5651370
70,27510414,46.5460480,24.5672403
71,27510415,46.5461419,24.5677771
72,27510424,46.5711476,24.5965931
73,27510427,46.5734150,24.5991511
74,27510433,46.5765452,24.6049090
75,27510439,46.5814902,24.6093473
76,27510441,46.5846224,24.6137200
77,27510446,46.5933376,24.6255272
78,27510447,46.5935755,24.6251651
79,27510449,46.5939291,24.6243618
80,27510450,46.5937576,24.6240354
81,27510451,46.5929493,24.6229441
82,27510452,46.5926990,24.6233302
83,27510453,46.5935172,24.6244159
84,31059477,46.5414493,24.5597526
85,31059478,46.5417930,24.5602350
86,31059479,46.5418439,24.5603109
87,31059480,46.5435544,24.5630767
88,31059500,46.5415079,24.5664444
89,31059502,46.5427865,24.5649648
90,31059506,46.5451272,24.5675162
91,31059629,46.5455633,24.5693761
92,31059631,46.5416132,24.5731342
93,31059675,46.5359034,24.5841725
94,31059676,46.5364875,24.5845749
95,31059677,46.5376305,24.5844349
96,31059680,46.5388229,24.5844199
97,31059681,46.5396656,24.5846735
98,31059986,46.5340963,24.5832219
99,31059992,46.5333981,24.5876817
100,31060014,46.5426247,24.5650369
101,31060017,46.5420401,24.5625525
102,31060018,46.5412016,24.5610572
103,31060026,46.5460186,24.5649287
104,31060049,46.5197899,24.5273034
105,31060051,46.5220385,24.5229076
106,31060060,46.5311298,24.5395014
107,31060064,46.5357193,24.5475769
108,36152239,46.5977308,24.6315154
109,36709833,46.5355749,24.5720043
110,36709835,46.5342664,24.5722993
111,36709838,46.5358377,24.5809198
112,36709839,46.5354388,24.5795134
113,36709840,46.5350962,24.5782267
114,36709843,46.5357338,24.5775561
115,36709856,46.5434912,24.5554876
116,36709857,46.5421570,24.5552780
117,36709858,46.5427284,24.5553777
118,36709859,46.5420419,24.5573219
119,36709863,46.5413012,24.5474974
120,36709864,46.5440701,24.5529655
121,36709865,46.5440669,24.5551844
122,36709870,46.5413770,24.5552115
123,245801886,46.5207853,24.5261753
124,247957321,46.5352952,24.5656479
125,248205805,46.5364724,24.5624652
126,248205807,46.5371888,24.5628267
127,248205809,46.5367340,24.5626282
128,248205815,46.5384730,24.5596942
129,248205819,46.5378013,24.5613525
130,248205821,46.5395780,24.5604364
131,248205823,46.5393243,24.5620562
132,248205825,46.5337599,24.5651085
133,248205828,46.5351370,24.5672616
134,248205831,46.5356839,24.5671639
135,248205832,46.5353593,24.5697356
136,248205837,46.5354195,24.5703584
137,248205839,46.5350433,24.5703622
138,248205846,46.5354037,24.5752252
139,248205848,46.5357521,24.5749554
140,248205854,46.5346038,24.5871276
141,248205859,46.5374648,24.5899309
142,248495727,46.5401856,24.5667488
143,248495729,46.5446329,24.5667619
144,248495732,46.5456809,24.5671154
145,248495736,46.5458000,24.5660011
146,248495737,46.5460436,24.5661295
147,248495738,46.5461151,24.5656540
148,248495746,46.5426485,24.5652222
