id,osm_id,lat,lon
6692,266941540,47.6361606,22.3997931
6693,266941542,47.6461305,22.4116120
6694,266941722,47.1028594,21.8951675
6695,266941724,47.1033594,21.8943567
6696,266941725,47.1057853,21.8946808
6697,266941726,47.1193640,21.8979357
6698,266942239,47.2107926,21.9245901
6699,266942241,47.2133010,21.9262539
6700,266942243,47.2144482,21.9287847
6701,266942244,47.2176344,21.9317364
6702,266942260,47.2552514,21.9496088
6703,266942261,47.2561005,21.9501696
6704,266942268,47.2622250,21.9667046
6705,266942275,47.2814391,21.9858238
6706,266942276,47.2819117,21.9861588
6707,266942278,47.2867785,21.9952480
6708,266942280,47.2925379,22.0104515
6709,266942281,47.2981509,22.0137791
6710,266942876,47.3214431,22.0664902
6711,266942879,47.3237988,22.0689735
6712,266942883,47.3268875,22.0723618
6713,266942893,47.3418512,22.0929042
6714,266942904,47.3527388,22.0989659
6715,266942916,47.3538101,22.1085273
6716,266942930,47.3646766,22.1190548
6717,266942945,47.3945273,22.1560635
6718,266943103,47.4563555,22.1740355
6719,266961513,47.0023465,22.5269786
6720,266964758,45.9564746,23.5740329
6721,266969532,45.7389368,21.2569046
6722,266974568,44.4831470,26.1733987
6723,266974690,44.4824995,26.1721368
6724,266975024,44.4825676,26.1724632
6725,267053841,45.6562893,25.5996617
6726,267054472,45.6554890,25.6008014
6727,267057045,45.6541821,25.6026487
6728,267084650,45.2833235,21.8900325
6729,267084655,45.2858464,21.8883115
6730,267092741,44.3335846,23.8155129
6731,267092743,44.3316872,23.8141582
6732,267096644,44.9461521,22.1371776
6733,267096796,44.9993611,22.2082990
6734,267096815,44.9921488,22.2340845
6735,267096830,44.9936131,22.2455084
6736,267096838,44.9919864,22.2510189
6737,267096851,44.9945717,22.2557999
6738,267096862,44.9983477,22.2636916
6739,267096868,44.9978639,22.2652264
6740,267096906,44.9884755,22.2775803
6741,267096960,44.9477510,22.3197898
6742,267096967,44.9183372,22.0171167
6743,267096971,44.9128979,22.0263783
6744,267096976,44.9128356,22.0324005
6745,267096981,44.9215324,22.0475379
6746,267096987,44.9265191,22.0588766
6747,267096989,44.9283271,22.0614134
6748,267096990,44.9284041,22.0616776
6749,267096995,44.9290870,22.0692864
6750,267097023,44.9273485,22.1076420
6751,267097024,44.9276576,22.1083880
6752,267097026,44.9283234,22.1103389
6753,267097028,44.9279211,22.1116819
6754,267097046,44.9239386,22.1261041
6755,267097068,44.9311587,22.1356254
6756,267097076,44.9343271,22.1380352
6757,267097077,44.9347423,22.1382966
6758,267099630,44.9474729,22.3205909
6759,267099632,44.9469898,22.3251010
6760,267099633,44.9469020,22.3254644
6761,267099678,44.9741281,22.3360193
6762,267099681,44.9743508,22.3367067
6763,267099881,44.9976420,22.3267307
6764,267099886,44.9870265,22.3368587
6765,267099978,44.9622447,22.3532524
6766,267099981,44.9608516,22.3550268
6767,267099982,44.9603686,22.3552949
6768,267099986,44.9551083,22.3548145
6769,267100004,44.9361449,22.3546702
6770,267100006,44.9352958,22.3547994
6771,267104312,44.7466240,26.1091119
6772,267163200,46.2140148,21.2886737
6773,267202684,45.0364601,24.3019468
6774,267204670,44.4881394,26.1831207
6775,267207657,44.4455687,26.2018281
6776,267207847,44.4479877,26.2047383
6777,267227375,46.5318212,22.4585439
6778,267227674,46.5194775,22.5108036
6779,267227680,46.5232893,22.5002351
6780,267227681,46.5251818,22.4934219
6781,267227687,46.5231392,22.4777307
6782,267229033,45.8329264,21.0569005
6783,267229137,45.8339772,21.0482795
6784,267229905,45.6930915,21.1761211
6785,267233013,47.2159958,27.0295481
6786,267233191,47.2170005,27.2428933
6787,267265894,45.6465607,25.6211208
6788,267316212,44.2042550,27.3137204
6789,267316440,44.1979402,27.3204149
6790,267316517,44.1949427,27.3288367
6791,267316694,44.1936442,27.3277065
6792,267320176,44.0879922,28.6477112
6793,267320183,44.0860741,28.6460961
6794,267321279,44.0866352,28.6399367
6795,267323053,44.0761143,28.6283917
6796,267323665,44.0738126,28.6273210
6797,267323666,44.0738467,28.6274293
6798,267329010,44.0260127,28.4679994
6799,267338100,44.9153617,28.4801913
6800,267338110,44.9153792,28.4804032
6801,267338751,45.1311644,28.7558963
6802,267338752,45.1306503,28.7556428
6803,267338758,45.1015669,28.7307439
6804,267338769,45.0973945,28.7235946
6805,267338772,45.0955783,28.7214167
6806,267338779,45.0883675,28.7224807
6807,267338784,45.0875522,28.7202619
6808,267338803,45.0483538,28.6139131
6809,267338805,45.0481463,28.6137870
6810,267338821,45.0018541,28.5952759
6811,267338829,44.9943631,28.5871459
6812,267338831,44.9943273,28.5869032
6813,267338870,44.9242132,28.4799569
6814,267341346,45.1793903,28.8046983
6815,267341443,45.1796150,28.8046747
6816,267341445,45.1795778,28.8045225
6817,267341448,45.1797050,28.8043586
6818,267341500,45.1794008,28.8040288
6819,267342879,45.1521303,28.7862692
6820,267342899,45.1601423,28.7846516
6821,267342902,45.1637284,28.7911218
6822,267342904,45.1644016,28.7897159
6823,267342906,45.1659160,28.7867548
6824,267342907,45.1679070,28.7833697
6825,267342927,45.1754035,28.7659597
6826,267343046,45.1043881,28.7427208
6827,267344515,44.9309926,28.7244275
6828,267344518,44.9317068,28.7254469
6829,267344519,44.9326466,28.7268150
6830,267344542,44.9983758,28.7184284
6831,267344645,45.0273306,28.7306065
6832,267344649,45.0462526,28.7360085
6833,267344657,45.0740537,28.7399990
6834,267345687,44.8459054,28.6998062
6835,267345707,44.8768279,28.6913041
6836,267345716,44.8840273,28.7007221
6837,267345722,44.8893187,28.7102839
6838,267345726,44.8911337,28.7161664
6839,267345729,44.8929599,28.7181319
6840,267345740,44.8989636,28.7259602
6841,267345744,44.9022753,28.7311562
6842,267345746,44.9021668,28.7315351
6843,267345747,44.9025427,28.7317805
6844,267364564,45.2654239,27.9704030
6845,267468518,46.1758796,21.1050348
6846,267469191,47.2274061,27.5391015
6847,267469839,47.2172219,27.5487616
6848,267471254,45.8051000,21.2531025
6849,267471379,45.7883383,21.2375256
6850,267473706,45.9478501,21.1970527
6851,267473941,46.0644471,21.2812342
6852,267490835,47.7846391,22.8760086
6853,267491201,47.7913296,22.8916610
6854,267491345,47.7892728,22.8885033
6855,267503028,47.7892189,22.8815906
6856,267503031,47.7890298,22.8811718
6857,267503034,47.7888124,22.8815119
6858,267503052,47.7887632,22.8808442
6859,267503551,47.7892526,22.8824949
6860,267533283,45.7966018,21.2052814
6861,267533611,45.7532082,21.2519854
6862,267536471,45.7503515,21.2524212
6863,267537305,45.7695801,21.2682514
6864,267551050,44.4987640,26.2033522
6865,267551335,44.4948662,26.1962301
6866,267552051,44.4983784,26.2036810
6867,267552058,44.4957671,26.2075280
6868,267629466,45.7667935,21.2416641
6869,267638811,44.6549932,25.3437621
6870,267638899,44.6562293,25.3378991
6871,267638909,44.6549431,25.3434775
6872,267639036,44.6572100,25.3386063
6873,267639037,44.6564278,25.3380501
6874,267640475,44.4613341,25.7376497
6875,267643146,45.7800798,21.3518039
6876,267658845,44.4671760,25.8357975
6877,267658998,44.4669136,25.8306342
6878,267659096,44.4672995,25.8209643
6879,267672325,45.2175835,21.2994515
6880,267672326,45.2187456,21.2983087
6881,267672329,45.2231764,21.2929861
6882,267672330,45.2237421,21.2921772
6883,267672333,45.2271574,21.2844653
6884,267698203,45.7548995,21.2543713
6885,267816363,47.2594139,27.5367925
6886,267821542,47.2004531,27.5626357
6887,267870105,46.1063132,21.7185746
6888,268018746,45.4009335,21.2238180
6889,268018747,45.4037168,21.2383130
6890,268026917,46.7805608,23.6659654
6891,268028168,46.3148769,24.2973956
6892,268031182,44.9155629,25.4409908
6893,268059074,45.7549707,21.2163136
6894,268143844,46.5177622,24.5230902
6895,268210794,45.7795504,21.3764286
6896,268215805,46.7805539,23.6265781
6897,268215915,46.7781651,23.6199298
6898,268215956,46.7800228,23.6201098
6899,268216123,46.7794249,23.6209440
6900,268216346,46.7793464,23.6192638
6901,268216347,46.7792725,23.6191718
6902,268216350,46.7788979,23.6192509
6903,268216355,46.7794299,23.6205266
6904,268216393,46.7790037,23.6200712
6905,268216585,46.7795459,23.6199064
6906,268235955,44.3513301,25.9552177
6907,268237441,44.3626870,25.9696911
6908,268238115,44.3635241,25.9702524
6909,268238648,44.3692919,25.9740506
6910,268238935,44.3734361,25.9796177
6911,268239042,44.3691779,25.9739665
6912,268433942,45.7524220,21.0924071
6913,268444148,46.4324737,24.8385264
6914,268444364,46.7186876,25.5905730
6915,268445421,46.6240451,25.7216138
6916,268446702,46.6221757,25.6880634
6917,268446731,46.6271167,25.6655314
6918,268446749,46.6252867,25.6421978
6919,268446750,46.6251790,25.6418833
6920,268446766,46.6288851,25.6255060
6921,268446780,46.6364211,25.6238127
6922,268467278,46.6876356,25.5918281
6923,268467281,46.6888661,25.5924182
6924,268467289,46.6919323,25.5947705
6925,268467292,46.6921384,25.5944387
6926,268468562,46.3365323,25.3425287
6927,268480265,46.3121320,25.3039553
6928,268560438,47.6624376,23.5989207
6929,268560441,47.6629812,23.6051359
6930,268569686,44.3366986,26.0971601
6931,268641833,45.6942121,25.4481473
6932,268643318,45.7931314,25.1492292
6933,268729607,44.4506912,26.2317331
6934,268729915,44.4502447,26.2267593
6935,268730628,44.4492262,26.2152377
6936,268730845,44.4494235,26.2173542
6937,268776383,44.4452129,26.2014673
6938,268776387,44.4425468,26.1982748
6939,268776388,44.4421351,26.1973581
6940,268776902,44.4482566,26.2056698
6941,268776903,44.4422288,26.1972785
6942,268776904,44.4426382,26.1981916
6943,268776912,44.4452757,26.2013378
6944,268776914,44.4462231,26.2022887
6945,268776919,44.4481381,26.2047674
6946,268777038,44.4411892,26.1918812
6947,268777055,44.4410663,26.1917696
6948,268777409,44.4459353,26.2019922
6949,268786220,44.3799475,26.1663369
6950,268788013,44.3799667,26.1644584
6951,268872153,47.0423613,21.9420301
6952,268872169,47.0416782,21.9420670
6953,269158177,44.4090611,27.3734027
6954,269158178,44.4048814,27.3727092
6955,269159113,44.4073290,27.3733814
6956,269176365,45.7643448,21.1846399
6957,269176961,45.7770245,21.2118200
6958,269207331,46.6368222,21.3168234
6959,269447264,46.4978411,24.6225254
6960,269447269,46.4947441,24.6211241
6961,269447278,46.4859385,24.6312121
6962,269613158,46.5322961,24.5510574
6963,269657799,47.0994929,27.5371724
6964,269851627,46.2737829,22.3733526
6965,269958451,46.2595782,26.5891959
6966,269958469,46.2544308,26.5694514
6967,269958517,46.2264126,26.4924173
6968,270079279,45.9941737,26.1377184
6969,270079385,45.9974605,26.1259112
6970,270079413,45.9934248,26.1291657
6971,270079497,45.9934399,26.1180690
6972,270083045,45.8562840,25.8069731
6973,270083073,45.8577482,25.7807688
6974,270159375,46.2640725,26.7260070
6975,270159380,46.2632540,26.7197581
6976,270159399,46.2629959,26.6832396
6977,270159433,46.2786668,26.6176059
6978,270159452,46.2775239,26.5936505
6979,270159453,46.2760014,26.5916633
6980,270159456,46.2759373,26.5882269
6981,270159466,46.2794524,26.5755235
6982,270159490,46.3042377,26.5548071
6983,270159512,46.3386118,26.5257636
6984,270159513,46.3436693,26.5210748
6985,270159515,46.3573247,26.5082771
6986,270159531,46.3751467,26.4946274
6987,270159539,46.3869221,26.4859262
6988,270159544,46.3915208,26.4852627
6989,270159546,46.3968898,26.4887136
6990,270159566,46.4109272,26.4694291
6991,270334520,46.1575281,21.3218949
6992,270334525,46.1577702,21.3217246
6993,270334526,46.1502668,21.3215500
6994,270334531,46.1563918,21.3217056
6995,270334556,46.1505287,21.3217767
6996,270445566,45.1730005,27.7667798
6997,270445570,45.1121997,27.3417454
6998,270445571,45.1038038,27.3308158
6999,270447219,45.0480838,27.1355814
7000,270447224,45.0685177,26.9672106
7001,270462385,45.7558416,21.2166976
7002,270467668,45.7585320,21.2178010
7003,270469301,46.1402597,21.3210696
7004,270479110,45.8352840,23.0355306
7005,270479115,45.8350848,23.0361444
7006,270486524,45.9265630,22.6631097
7007,270496423,45.8558488,22.1767491
7008,270496517,45.8523230,22.1738785
7009,270504462,45.7379481,21.8496259
7010,270539499,46.0808732,23.5839984
7011,270564565,45.7077799,21.1880828
7012,270564568,45.7061538,21.1865803
7013,270564573,45.7057622,21.1859461
7014,270564575,45.7055273,21.1860648
7015,270564582,45.7006286,21.1822100
7016,270564591,45.6853176,21.1695345
7017,270564593,45.6841031,21.1686903
7018,270564594,45.6840087,21.1686471
7019,270564634,45.6931466,21.1759901
7020,270566468,45.7183677,21.1969863
7021,270630359,45.6541999,25.6119448
7022,270631044,45.6509274,25.6089904
7023,270663236,44.9562594,26.0502577
7024,270663241,44.9561309,26.0504252
7025,270664141,44.8870734,26.0461123
7026,270664142,44.8872001,26.0458183
7027,270664144,44.8873005,26.0459207
7028,270664145,44.8874631,26.0457417
7029,270664146,44.8872889,26.0461140
7030,270664147,44.8873143,26.0460018
7031,270666990,45.1334054,26.8582335
7032,270666994,45.1345147,26.8580787
7033,270667000,45.1352521,26.8560506
7034,270667011,45.1352014,26.8543835
7035,270667014,45.1352277,26.8552090
7036,270667015,45.1352033,26.8544537
7037,270723041,46.3058613,25.2938913
7038,270931121,45.7282053,21.2049945
7039,271414542,46.7973142,23.4855371
7040,271414543,46.7972572,23.4860267
7041,271414567,46.7884023,23.5296139
7042,271414668,46.7992166,23.4787840
7043,271414670,46.7983369,23.4828713
7044,271414871,46.8024056,23.4554108
7045,271414873,46.8011711,23.4592334
7046,271414875,46.8008211,23.4607571
7047,271414881,46.7995775,23.4702430
7048,271415427,46.8172958,23.4239808
7049,271415430,46.8149269,23.4252277
7050,271415770,46.8090029,23.4110693
7051,271416107,46.8269346,23.4147140
7052,271416811,46.9596715,23.3295836
7053,271416865,46.9421943,23.3889362
7054,271416892,46.9160532,23.4218811
7055,271416893,46.9128389,23.4178903
7056,271416907,46.8946484,23.4096683
7057,271416908,46.8898228,23.4120852
7058,271416919,46.8606309,23.4079156
7059,271416924,46.8575649,23.4061297
7060,271416926,46.8531074,23.4064547
7061,271417765,46.9901842,23.2514921
7062,271417766,46.9894545,23.2516040
7063,271417767,46.9877531,23.2516793
7064,271419624,47.0935402,23.1890822
7065,271419639,47.0774544,23.2032312
7066,271419654,47.0747786,23.2034380
7067,271419661,47.0695580,23.2064618
7068,271419666,47.0676957,23.2097262
7069,271419690,47.0416820,23.2585180
7070,271419697,47.0356925,23.2687878
7071,271419710,47.0267060,23.2651334
7072,271419713,47.0247640,23.2637924
7073,271421681,47.1456306,23.0871518
7074,271421683,47.1458651,23.0912292
7075,271422781,47.2226250,23.0390305
7076,271422806,47.1888784,23.0618299
7077,271422816,47.1855292,23.0590761
7078,271422823,47.1806786,23.0583044
7079,271422833,47.1767848,23.0659956
7080,271422839,47.1745368,23.0697675
7081,271422841,47.1741685,23.0712358
7082,271422858,47.1681161,23.0717938
7083,271422880,47.1580608,23.0894964
7084,271422890,47.1529029,23.0896352
7085,271424523,47.2564942,22.9752667
7086,271424532,47.2419306,22.9930254
7087,271424533,47.2418574,22.9931177
7088,271424536,47.2408595,22.9924338
7089,271424538,47.2403174,22.9925043
7090,271424546,47.2264612,23.0059903
7091,271424547,47.2255047,23.0089115
7092,271424829,47.3504517,22.8060527
7093,271424832,47.3468242,22.8233203
7094,271424836,47.3405871,22.8317205
7095,271424838,47.3406036,22.8334032
7096,271424845,47.3163832,22.9080187
7097,271424849,47.3111864,22.9156490
7098,271425056,47.4167700,22.7591431
7099,271425057,47.4160996,22.7595519
7100,271425061,47.4061462,22.7620003
7101,271425072,47.3854473,22.7767188
7102,271425523,47.4760046,22.7905939
7103,271425532,47.4677711,22.7928422
7104,271425534,47.4656816,22.7930743
7105,271425558,47.4350444,22.7676942
7106,271427945,47.6310362,22.8817328
7107,271427948,47.6232442,22.8705073
7108,271427970,47.5841600,22.8838039
7109,271427980,47.5777402,22.8809533
7110,271427993,47.5568315,22.8512206
7111,271428003,47.5490168,22.8412367
7112,271428013,47.5424047,22.8305149
7113,271428024,47.5413675,22.7897895
7114,271428025,47.5417291,22.7885346
7115,271428026,47.5417890,22.7879119
7116,271428027,47.5416338,22.7869659
7117,271428030,47.5382308,22.7834645
7118,271428037,47.5287827,22.7824333
7119,271428042,47.5097469,22.7819689
7120,271428043,47.5041510,22.7835846
7121,271428052,47.4870027,22.7858488
7122,271428193,47.6425843,22.8903561
7123,271428822,47.7056662,22.8724730
7124,271428828,47.6918971,22.8658094
7125,271428830,47.6890781,22.8650908
7126,271428831,47.6836801,22.8639571
7127,271428832,47.6775494,22.8626963
7128,271428833,47.6768928,22.8629221
7129,271428838,47.6594484,22.8744006
7130,271429637,47.7287238,22.8830128
7131,271429638,47.7266748,22.8849225
7132,271429641,47.7224653,22.8886053
7133,271429652,47.7091093,22.8723751
7134,271430018,47.7868696,22.8664233
7135,271430020,47.7842724,22.8652458
7136,271430131,47.7913687,22.8688716
7137,271430466,47.7954278,22.8705269
7138,271434567,47.5165501,22.1349070
7139,271434591,47.5130766,22.1479653
7140,271435205,47.5139559,22.1299775
7141,271619059,46.9413459,26.2799258
7142,271619064,46.9409239,26.2690842
7143,271619068,46.9396186,26.2656360
7144,271619069,46.9387143,26.2640125
7145,271619071,46.9370850,26.2608129
7146,271619072,46.9364275,26.2593761
7147,271619073,46.9361501,26.2587936
7148,271619077,46.9295377,26.2427266
7149,271619079,46.9285916,26.2258809
7150,271619081,46.9300494,26.2225050
7151,271619082,46.9307724,26.2209281
7152,271619107,46.9105384,26.1791467
7153,271621425,46.9768911,25.4101272
7154,271621454,46.9564494,25.3846793
7155,271621743,46.1983603,21.2966638
7156,271625724,46.1913514,21.3129067
7157,271706968,46.9635012,25.5071196
7158,271706984,46.9628444,25.5101779
7159,271707001,46.9613202,25.5385247
7160,271707012,46.9621157,25.5560227
7161,271707014,46.9630589,25.5594986
7162,271707016,46.9643791,25.5610027
7163,271707060,46.9932819,25.6123278
7164,271707069,46.9989735,25.6246321
7165,271707073,47.0000749,25.6305287
7166,271707088,47.0009403,25.6556284
7167,271707851,46.9653361,25.7485176
7168,271707856,46.9640213,25.7588156
7169,271707863,46.9675071,25.7722950
7170,271709879,47.0346021,25.8903333
7171,271709880,47.0346457,25.8909525
7172,271709894,47.0562728,25.9068918
7173,271709901,47.0574628,25.9218154
7174,271709924,47.0738086,25.9464830
7175,271709926,47.0756925,25.9488384
7176,271713480,47.0898655,25.9596969
7177,271713482,47.0896576,25.9600254
7178,271713483,47.0911019,25.9580733
7179,271713490,47.0961865,25.9424752
7180,271713492,47.0997970,25.9414654
7181,271713515,47.1202392,25.9122517
7182,271714031,47.1230317,25.9076076
7183,271714368,47.1354481,25.8955954
7184,271714370,47.1351975,25.8941673
7185,271714373,47.1356627,25.8871740
7186,271714562,47.1363503,25.8694652
7187,271714563,47.1362469,25.8679818
7188,271714573,47.1413571,25.8597492
7189,271714575,47.1444768,25.8634314
7190,271714576,47.1451286,25.8640393
7191,271714810,47.1523822,25.8549844
7192,271714816,47.1521632,25.8521283
7193,271715107,47.1557881,25.8399706
7194,271715471,47.1611768,25.8191961
7195,271715473,47.1618124,25.8157575
7196,271715478,47.1672860,25.8048758
7197,271715883,47.1767649,25.7920869
7198,271716365,47.1971108,25.7595948
7199,271716375,47.2015269,25.7492276
7200,271717132,47.2180968,25.7377503
7201,271717142,47.2164947,25.7498614
7202,271717841,47.2357187,25.7314002
7203,271717847,47.2361207,25.7410785
7204,271717993,47.2510240,25.6950084
7205,271718182,47.2603859,25.6837323
7206,271719207,47.2853034,25.6360797
7207,271719208,47.2842905,25.6366790
7208,271721013,47.3435373,25.3586375
7209,271721363,47.3392654,25.3863056
7210,271724483,47.0893663,25.9689874
7211,271727243,46.9251811,25.3555637
7212,271779993,45.7607261,21.2167625
7213,271780091,45.7604238,21.2175064
7214,271994256,44.8641624,24.8628766
7215,272011683,44.8451803,24.8888793
7216,272011692,44.8459125,24.8893469
7217,272095139,45.6497729,25.6174153
7218,272095166,45.6467731,25.5914429
7219,272095572,45.6500745,25.6035108
7220,272309386,47.3137997,27.6798082
7221,272500290,46.1712544,24.3423651
7222,273106712,44.8945984,28.7267758
7223,273106713,44.8942875,28.7258333
7224,273106715,44.8938350,28.7251895
7225,273106731,44.8944627,28.7257001
7226,273106732,44.8930037,28.7220752
7227,273195437,45.4699356,28.1941114
7228,273460253,46.9048135,21.7658975
7229,274208003,47.2446438,26.7651200
7230,274284294,44.1458713,28.6259938
7231,274580974,45.7167275,20.9068510
7232,274599672,45.6313048,21.1883897
7233,274677659,46.8352854,27.2547345
7234,274777771,46.2014824,21.2875221
7235,274777773,46.2013190,21.2872986
7236,274777775,46.2013897,21.2876159
7237,274777781,46.2022024,21.2562835
7238,274780708,46.2025536,21.2512457
7239,274841082,45.6429667,25.5859572
7240,274858728,46.1660521,24.3552461
7241,274861642,45.7325136,21.2108785
7242,274870264,44.3477424,25.9504778
7243,274870652,44.3400700,25.9420477
7244,274895142,44.1711180,28.5950248
7245,274910028,44.1506442,28.6251079
7246,275179590,44.4083290,26.2391978
7247,275180717,44.4075211,26.2349797
7248,275205593,46.1545384,24.3385133
7249,275219394,44.3884575,26.2260078
7250,275242392,45.0114926,23.1924579
7251,275242488,45.0174057,23.2074478
7252,275377208,44.3427208,26.0809395
7253,275584661,44.3689225,25.9738002
7254,275584665,44.3680204,25.9732082
7255,275584821,44.3711339,25.9764157
7256,275584903,44.3703824,25.9753090
7257,275585449,44.3700148,25.9747765
7258,275585710,44.3673905,25.9727950
7259,275586050,44.3660015,25.9718838
7260,275604029,46.1304411,27.1582340
7261,275700624,45.6532932,25.6152003
7262,275701868,45.6565259,25.6187485
7263,275701878,45.6575972,25.6204131
7264,275702535,45.6555094,25.6170740
7265,276241282,45.8404519,23.0188915
7266,276271693,45.3458234,23.1911992
7267,276271697,45.3502431,23.2014002
7268,276271711,45.3564342,23.2213203
7269,276271712,45.3567382,23.2244014
7270,276271728,45.3605640,23.2539135
7271,276271777,45.3765717,23.3347835
7272,276271780,45.3770038,23.3387569
7273,276271781,45.3767931,23.3405367
7274,276271793,45.3712268,23.3644094
7275,276271795,45.3709695,23.3658488
7276,276272702,46.2912743,25.0376718
7277,276276543,45.0785475,24.3510785
7278,276276545,45.0743018,24.3481568
7279,276276547,45.0724362,24.3455472
7280,276278932,46.0356803,25.2487511
7281,276285327,44.8741182,24.8484435
7282,276286183,44.9107683,25.6145383
7283,276286185,44.9120000,25.6115117
7284,276286762,44.9256354,25.8483735
7285,276386288,45.6604568,25.5541144
7286,276565944,46.5830860,26.8605024
7287,276565996,46.6487558,26.8413049
7288,276570649,47.0484012,21.9044574
7289,276571951,45.8070264,21.1963792
7290,276573338,44.7261183,25.3026279
7291,276573346,44.7602720,25.2669739
7292,276573354,44.7792738,25.1973428
7293,276573365,44.7868866,25.1540177
7294,276573378,44.8056142,25.0869201
7295,276573395,44.8396283,24.9979517
7296,276573401,44.8561833,24.9535817
7297,276573410,44.8641632,24.9176125
7298,276578656,46.9646631,21.8382500
7299,276582306,45.2467890,28.1281784
7300,276582313,45.2815735,28.1451175
7301,276582347,45.3142353,28.1484555
7302,276582349,45.3159135,28.1493516
7303,276582360,45.3414825,28.1692353
7304,276590489,45.0668607,25.4368657
7305,276591540,44.9413646,25.4445788
7306,276591542,44.9411881,25.4444188
7307,276591545,44.9465659,25.4552019
7308,276591553,44.9479078,25.4540233
7309,276591554,44.9478152,25.4533079
7310,276591560,44.9433408,25.4464812
7311,276596824,46.5083765,22.5301507
7312,276634535,46.1391209,27.1932898
7313,276634541,46.1420261,27.1956468
7314,276635977,46.6496140,27.7089125
7315,276636008,46.7006870,27.6577837
7316,276636014,46.7040671,27.6514738
7317,276636020,46.7085651,27.6357717
7318,276636045,46.7375095,27.6157975
7319,276636047,46.7389732,27.6148471
7320,276636049,46.7440217,27.6104050
7321,276636103,46.7999630,27.5663202
7322,276636106,46.7999071,27.5621814
7323,276636112,46.7987705,27.5572434
7324,276636116,46.7977145,27.5534401
7325,276636140,46.8246510,27.5025605
7326,276636183,46.8354188,27.4578355
7327,276636190,46.8349216,27.4539385
7328,276636201,46.8402217,27.3923000
7329,276636216,46.8419300,27.3662419
7330,276636228,46.8453716,27.3283994
7331,276637348,46.8530469,27.1797761
7332,276638071,46.9353496,26.9204982
7333,276638455,46.9498177,26.4887821
7334,276638534,46.8430356,26.4989097
7335,276639661,45.1213594,21.5950336
7336,276648942,45.9669503,20.7614078
7337,276654941,44.4314674,24.3553781
7338,276658857,47.2408333,25.0148612
7339,276677896,46.6985406,22.2871688
7340,276678853,46.6673849,22.3529165
7341,276704649,45.7003780,27.1823134
7342,276710203,45.5162585,25.3689211
7343,276710215,45.5161332,25.3667548
7344,276712109,45.5028375,25.3357633
7345,276714476,45.4838528,25.3200942
7346,276714529,45.4730001,25.3081795
7347,276714602,45.4655596,25.3056484
7348,276719503,45.4591157,25.3120512
7349,276719528,45.4549983,25.3177989
7350,276886968,44.7753226,28.6884434
7351,276886985,44.7761199,28.6887471
7352,276931091,45.8383953,22.1422049
7353,276939027,45.5871198,21.2006511
7354,277014322,45.3310860,25.5627246
7355,277247184,45.8257868,22.1169600
7356,277261054,44.9692277,25.4332564
7357,277261233,44.9506543,25.4516718
7358,277261887,44.9135346,25.4778536
7359,277706881,45.7346490,21.2253055
7360,277706882,45.7345285,21.2253561
7361,277707347,45.7797938,21.3808862
7362,277715270,46.7643132,23.5743081
7363,277750636,45.7428463,22.8989096
7364,277921598,46.2625817,21.1062744
7365,277922084,45.7783600,24.1445276
7366,277948411,44.7263351,26.1087604
7367,278001530,45.5503639,22.8538655
7368,278002893,45.4135016,22.2104791
7369,278037535,46.5750182,25.0763327
7370,278308612,45.8774255,27.2101138
7371,278393930,45.6078902,21.1961182
7372,278394833,46.7565819,23.5408575
7373,278403155,47.5546394,25.8905254
7374,278403174,47.5545932,25.8894512
7375,278576417,46.3495715,25.4691739
7376,278576464,46.3499054,25.5203550
7377,278576572,46.3732467,25.7211083
7378,278576581,46.3708328,25.7678863
7379,278595957,46.2218677,25.9362894
7380,278596078,46.1960152,25.9823425
7381,278596079,46.1962149,25.9825326
7382,278596158,46.1923369,25.9921101
7383,278596172,46.1916997,26.0060626
7384,278596188,46.1880802,26.0229877
7385,278596209,46.1877329,26.0261474
7386,278596210,46.1878428,26.0264309
7387,278596229,46.1943301,26.0354807
7388,278596234,46.1946615,26.0403461
7389,278596255,46.1953351,26.0607907
7390,278596274,46.1930217,26.0770523
7391,278596284,46.1899695,26.0818139
7392,278596346,46.1471069,26.0970381
7393,278596350,46.1450089,26.1019506
7394,278598483,46.0596166,26.1198543
7395,278619093,46.2044320,26.4368503
7396,278810207,45.6572003,25.6198000
7397,278810230,45.6577121,25.6205910
7398,279053241,45.1415467,26.8078595
7399,279125291,45.6648509,25.5127429
7400,279125303,45.6593835,25.5061909
7401,279125329,45.6688812,25.5043887
7402,279125980,45.4044125,25.2071850
7403,279126318,45.2372957,25.0205122
7404,279126362,45.2942546,25.0637962
7405,279126371,45.2906480,25.0832392
7406,279126385,45.2960984,25.1044045
7407,279127740,46.8106575,23.7508152
7408,279143580,45.1054423,24.3483767
7409,279143589,45.1093612,24.3338024
7410,279144122,45.1010208,24.3630100
7411,279248253,47.7362729,26.6398621
7412,279248264,47.7338952,26.6092732
7413,279248278,47.7254610,26.5720268
7414,279248280,47.7246880,26.5675410
7415,279248284,47.7215263,26.5637525
7416,279269101,47.7186717,26.5506386
7417,279269103,47.7167818,26.5460443
7418,279269111,47.7090272,26.5249035
7419,279269115,47.7105450,26.5132183
7420,279269117,47.7108843,26.5117410
7421,279269118,47.7117814,26.5067488
7422,279269122,47.7096995,26.5005145
7423,279269124,47.7091140,26.4917565
7424,279269126,47.7115338,26.4848118
7425,279269438,47.6524213,26.3818282
7426,279603379,45.5136552,25.5058880
7427,279603827,45.5177966,25.5025408
